บันทึกแล้ว,Stat,    งวด,Unnamed: 3,ผู้ใช้,G/L,กลับรายการ,เลขเอกสาร,Pstng Date,ว/ทเอกสาร,ประเภท,ศ.เงินทุน,ศ.ต้นทุน,Bus. Process,ผลิตภัณฑ์/,Carrier/Op,เซกเมนต์,ศูนย์กำไร,BP,    Amt in loc.cur.,Tx,ข้อความ,ส/ท ซ่อม,SNoซ,วัสดุ,เงื่อนไข1,เงื่อนไข2
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000062,28.05.2024,28.05.2024,HR,2R30001,2R30001,,,,19303,,,"58,507.35",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000062,28.05.2024,28.05.2024,HR,2R30102,2R30102,,,,19303,,,"13,736.20",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000062,28.05.2024,28.05.2024,HR,2R30104,2R30104,,,,19303,,,"10,143.10",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000062,28.05.2024,28.05.2024,HR,2R30107,2R30107,,,,19303,,,"9,306.00",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000062,28.05.2024,28.05.2024,HR,2R30203,2R30203,,,,19303,,,"21,521.45",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000062,28.05.2024,28.05.2024,HR,2R30204,2R30204,,,,19303,,,"31,135.50",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000062,28.05.2024,28.05.2024,HR,2R30205,2R30205,,,,19303,,,"9,830.15",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,1C00100,1C00104,,,,19303,,,"52,995.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,1C00100,1C00107,,,,19303,,,"56,107.10",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,1C10100,1C10101,,,,19303,,,906,,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,1C10100,1C10105,,,,19303,,,"12,167.75",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,1C10200,1C10206,,,,19303,,,"1,998.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,1C10200,1C10208,,,,19303,,,"66,384.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,1F10200,1F10206,,,,19303,,,"66,103.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,1H00003,1H00004,,,,19303,,,"12,674.60",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,1J00200,1J00208,,,,19303,,,"29,643.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,1L00100,1L00103,,,,19303,,,"3,584.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,1L00200,1L00205,,,,19303,,,"5,905.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,1L00200,1L00207,,,,19303,,,"42,440.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,1L10100,1L10102,,,,19303,,,"12,213.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,1L10100,1L10104,,,,19303,,,"7,447.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,1L10200,1L10200,,,,19303,,,"3,630.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,1M00200,1M00205,,,,19303,,,"8,200.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,1M00200,1M00206,,,,19303,,,"1,253.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,1M00300,1M00309,,,,19303,,,"28,632.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,1N10100,1N10100,,,,19303,,,"68,511.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,1N10100,1N10104,,,,19303,,,"2,791.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,1N10100,1N10107,,,,19303,,,"11,325.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,1P20100,1P20103,,,,19303,,,"99,600.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,1A00000,2A00001,,,,19303,,,"3,809.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,2A10200,2A10200,,,,19303,,,"3,648.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,2A10300,2A10303,,,,19303,,,"4,430.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,2M10100,2M10104,,,,19303,,,"1,055.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,2M10100,2M10107,,,,19303,,,"21,841.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,2O10200,2O10205,,,,19303,,,"9,503.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,2Q20102,2Q20102,,,,19303,,,456,,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,2Q20103,2Q20103,,,,19303,,,"2,250.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,2Q30205,2Q30205,,,,19303,,,"1,935.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,2R10001,2R10001,,,,19303,,,"1,144.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000062,28.05.2024,28.05.2024,HR,2R10109,2R10109,,,,19303,,,"1,966.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
